Operations_ID,Location_ID,Date,Equipment_ID,Equipment_Name,Equipment_Type,Usage_Count,Usage_Time_Minutes,Utilization_Rate
"OP-LOC001-20220325","LOC001","2022-03-25","EQ005","Dental Chair 2","Treatment",12,540,"0.95"
"OP-LOC001-20220325","LOC001","2022-03-25","EQ006","Dental Chair 3","Treatment",10,450,"0.83"
"OP-LOC001-20220325","LOC001","2022-03-25","EQ007","Dental Chair 4","Treatment",12,540,"0.95"
"OP-LOC001-20220325","LOC001","2022-03-25","EQ008","Dental Chair 5","Treatment",10,450,"0.83"
"OP-LOC001-20220325","LOC001","2022-03-25","EQ009","CAD/CAM System","Restoration",2,120,"0.22"
"OP-LOC001-20220325","LOC001","2022-03-25","EQ010","Sterilization Unit","Sterilization",19,570,"0.95"
"OP-LOC001-20220325","LOC001","2022-03-25","EQ011","Dental Laser","Treatment",4,100,"0.19"
"OP-LOC001-20220325","LOC001","2022-03-25","EQ012","Intraoral Scanner","Imaging",6,120,"0.22"
"OP-LOC002-20220325","LOC002","2022-03-25","EQ001","Digital X-Ray Machine","Imaging",11,165,"0.28"
"OP-LOC002-20220325","LOC002","2022-03-25","EQ002","Panoramic X-Ray","Imaging",5,100,"0.17"
"OP-LOC002-20220325","LOC002","2022-03-25","EQ004","Dental Chair 1","Treatment",10,450,"0.75"
"OP-LOC002-20220325","LOC002","2022-03-25","EQ005","Dental Chair 2","Treatment",10,450,"0.75"
"OP-LOC002-20220325","LOC002","2022-03-25","EQ006","Dental Chair 3","Treatment",9,405,"0.68"
"OP-LOC002-20220325","LOC002","2022-03-25","EQ007","Dental Chair 4","Treatment",10,450,"0.75"
"OP-LOC002-20220325","LOC002","2022-03-25","EQ010","Sterilization Unit","Sterilization",13,390,"0.65"
"OP-LOC002-20220325","LOC002","2022-03-25","EQ011","Dental Laser","Treatment",4,100,"0.17"
"OP-LOC002-20220325","LOC002","2022-03-25","EQ012","Intraoral Scanner","Imaging",5,100,"0.17"
"OP-LOC003-20220325","LOC003","2022-03-25","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.38"
"OP-LOC003-20220325","LOC003","2022-03-25","EQ004","Dental Chair 1","Treatment",10,450,"0.94"
"OP-LOC003-20220325","LOC003","2022-03-25","EQ005","Dental Chair 2","Treatment",9,405,"0.84"
"OP-LOC003-20220325","LOC003","2022-03-25","EQ006","Dental Chair 3","Treatment",9,405,"0.84"
"OP-LOC003-20220325","LOC003","2022-03-25","EQ010","Sterilization Unit","Sterilization",13,390,"0.81"
"OP-LOC003-20220325","LOC003","2022-03-25","EQ012","Intraoral Scanner","Imaging",5,100,"0.21"
"OP-LOC001-20220326","LOC001","2022-03-26","EQ001","Digital X-Ray Machine","Imaging",3,45,"0.17"
"OP-LOC001-20220326","LOC001","2022-03-26","EQ002","Panoramic X-Ray","Imaging",2,40,"0.15"
"OP-LOC001-20220326","LOC001","2022-03-26","EQ003","CBCT Scanner","Imaging",1,30,"0.11"
"OP-LOC001-20220326","LOC001","2022-03-26","EQ004","Dental Chair 1","Treatment",3,135,"0.50"
"OP-LOC001-20220326","LOC001","2022-03-26","EQ005","Dental Chair 2","Treatment",3,135,"0.50"
"OP-LOC001-20220326","LOC001","2022-03-26","EQ006","Dental Chair 3","Treatment",3,135,"0.50"
"OP-LOC001-20220326","LOC001","2022-03-26","EQ007","Dental Chair 4","Treatment",3,135,"0.50"
"OP-LOC001-20220326","LOC001","2022-03-26","EQ008","Dental Chair 5","Treatment",3,135,"0.50"
"OP-LOC001-20220326","LOC001","2022-03-26","EQ009","CAD/CAM System","Restoration",1,60,"0.22"
"OP-LOC001-20220326","LOC001","2022-03-26","EQ010","Sterilization Unit","Sterilization",5,150,"0.56"
"OP-LOC001-20220326","LOC001","2022-03-26","EQ011","Dental Laser","Treatment",1,25,"0.09"
"OP-LOC001-20220326","LOC001","2022-03-26","EQ012","Intraoral Scanner","Imaging",1,20,"0.07"
"OP-LOC002-20220326","LOC002","2022-03-26","EQ001","Digital X-Ray Machine","Imaging",4,60,"0.20"
"OP-LOC002-20220326","LOC002","2022-03-26","EQ002","Panoramic X-Ray","Imaging",2,40,"0.13"
"OP-LOC002-20220326","LOC002","2022-03-26","EQ004","Dental Chair 1","Treatment",3,135,"0.45"
"OP-LOC002-20220326","LOC002","2022-03-26","EQ005","Dental Chair 2","Treatment",3,135,"0.45"
"OP-LOC002-20220326","LOC002","2022-03-26","EQ006","Dental Chair 3","Treatment",3,135,"0.45"
"OP-LOC002-20220326","LOC002","2022-03-26","EQ007","Dental Chair 4","Treatment",2,90,"0.30"
"OP-LOC002-20220326","LOC002","2022-03-26","EQ010","Sterilization Unit","Sterilization",4,120,"0.40"
"OP-LOC002-20220326","LOC002","2022-03-26","EQ011","Dental Laser","Treatment",1,25,"0.08"
"OP-LOC002-20220326","LOC002","2022-03-26","EQ012","Intraoral Scanner","Imaging",1,20,"0.07"
"OP-LOC003-20220326","LOC003","2022-03-26","EQ001","Digital X-Ray Machine","Imaging",4,60,"0.25"
"OP-LOC003-20220326","LOC003","2022-03-26","EQ004","Dental Chair 1","Treatment",3,135,"0.56"
"OP-LOC003-20220326","LOC003","2022-03-26","EQ005","Dental Chair 2","Treatment",3,135,"0.56"
"OP-LOC003-20220326","LOC003","2022-03-26","EQ006","Dental Chair 3","Treatment",3,135,"0.56"
"OP-LOC003-20220326","LOC003","2022-03-26","EQ010","Sterilization Unit","Sterilization",5,150,"0.63"
"OP-LOC003-20220326","LOC003","2022-03-26","EQ012","Intraoral Scanner","Imaging",2,40,"0.17"
"OP-LOC001-20220328","LOC001","2022-03-28","EQ001","Digital X-Ray Machine","Imaging",16,240,"0.44"
"OP-LOC001-20220328","LOC001","2022-03-28","EQ002","Panoramic X-Ray","Imaging",9,180,"0.33"
"OP-LOC001-20220328","LOC001","2022-03-28","EQ003","CBCT Scanner","Imaging",3,90,"0.17"
"OP-LOC001-20220328","LOC001","2022-03-28","EQ004","Dental Chair 1","Treatment",12,540,"0.95"
"OP-LOC001-20220328","LOC001","2022-03-28","EQ005","Dental Chair 2","Treatment",11,495,"0.92"
"OP-LOC001-20220328","LOC001","2022-03-28","EQ006","Dental Chair 3","Treatment",14,630,"0.95"
"OP-LOC001-20220328","LOC001","2022-03-28","EQ007","Dental Chair 4","Treatment",13,585,"0.95"
"OP-LOC001-20220328","LOC001","2022-03-28","EQ008","Dental Chair 5","Treatment",12,540,"0.95"
"OP-LOC001-20220328","LOC001","2022-03-28","EQ009","CAD/CAM System","Restoration",2,120,"0.22"
"OP-LOC001-20220328","LOC001","2022-03-28","EQ010","Sterilization Unit","Sterilization",20,600,"0.95"
"OP-LOC001-20220328","LOC001","2022-03-28","EQ011","Dental Laser","Treatment",5,125,"0.23"
"OP-LOC001-20220328","LOC001","2022-03-28","EQ012","Intraoral Scanner","Imaging",8,160,"0.30"
"OP-LOC002-20220328","LOC002","2022-03-28","EQ001","Digital X-Ray Machine","Imaging",18,270,"0.45"
"OP-LOC002-20220328","LOC002","2022-03-28","EQ002","Panoramic X-Ray","Imaging",8,160,"0.27"
"OP-LOC002-20220328","LOC002","2022-03-28","EQ004","Dental Chair 1","Treatment",13,585,"0.95"
"OP-LOC002-20220328","LOC002","2022-03-28","EQ005","Dental Chair 2","Treatment",15,675,"0.95"
"OP-LOC002-20220328","LOC002","2022-03-28","EQ006","Dental Chair 3","Treatment",10,450,"0.75"
"OP-LOC002-20220328","LOC002","2022-03-28","EQ007","Dental Chair 4","Treatment",11,495,"0.82"
"OP-LOC002-20220328","LOC002","2022-03-28","EQ010","Sterilization Unit","Sterilization",16,480,"0.80"
"OP-LOC002-20220328","LOC002","2022-03-28","EQ011","Dental Laser","Treatment",6,150,"0.25"
"OP-LOC002-20220328","LOC002","2022-03-28","EQ012","Intraoral Scanner","Imaging",6,120,"0.20"
"OP-LOC003-20220328","LOC003","2022-03-28","EQ001","Digital X-Ray Machine","Imaging",17,255,"0.53"
"OP-LOC003-20220328","LOC003","2022-03-28","EQ004","Dental Chair 1","Treatment",16,720,"0.95"
"OP-LOC003-20220328","LOC003","2022-03-28","EQ005","Dental Chair 2","Treatment",15,675,"0.95"
"OP-LOC003-20220328","LOC003","2022-03-28","EQ006","Dental Chair 3","Treatment",11,495,"0.95"
"OP-LOC003-20220328","LOC003","2022-03-28","EQ010","Sterilization Unit","Sterilization",18,540,"0.95"
"OP-LOC003-20220328","LOC003","2022-03-28","EQ012","Intraoral Scanner","Imaging",6,120,"0.25"
"OP-LOC001-20220329","LOC001","2022-03-29","EQ001","Digital X-Ray Machine","Imaging",18,270,"0.50"
"OP-LOC001-20220329","LOC001","2022-03-29","EQ002","Panoramic X-Ray","Imaging",9,180,"0.33"
"OP-LOC001-20220329","LOC001","2022-03-29","EQ003","CBCT Scanner","Imaging",4,120,"0.22"
"OP-LOC001-20220329","LOC001","2022-03-29","EQ004","Dental Chair 1","Treatment",12,540,"0.95"
"OP-LOC001-20220329","LOC001","2022-03-29","EQ005","Dental Chair 2","Treatment",12,540,"0.95"
"OP-LOC001-20220329","LOC001","2022-03-29","EQ006","Dental Chair 3","Treatment",15,675,"0.95"
"OP-LOC001-20220329","LOC001","2022-03-29","EQ007","Dental Chair 4","Treatment",12,540,"0.95"
"OP-LOC001-20220329","LOC001","2022-03-29","EQ008","Dental Chair 5","Treatment",11,495,"0.92"
"OP-LOC001-20220329","LOC001","2022-03-29","EQ009","CAD/CAM System","Restoration",3,180,"0.33"
"OP-LOC001-20220329","LOC001","2022-03-29","EQ010","Sterilization Unit","Sterilization",23,690,"0.95"
"OP-LOC001-20220329","LOC001","2022-03-29","EQ011","Dental Laser","Treatment",5,125,"0.23"
"OP-LOC001-20220329","LOC001","2022-03-29","EQ012","Intraoral Scanner","Imaging",7,140,"0.26"
"OP-LOC002-20220329","LOC002","2022-03-29","EQ001","Digital X-Ray Machine","Imaging",14,210,"0.35"
"OP-LOC002-20220329","LOC002","2022-03-29","EQ002","Panoramic X-Ray","Imaging",9,180,"0.30"
"OP-LOC002-20220329","LOC002","2022-03-29","EQ004","Dental Chair 1","Treatment",14,630,"0.95"
"OP-LOC002-20220329","LOC002","2022-03-29","EQ005","Dental Chair 2","Treatment",12,540,"0.90"
"OP-LOC002-20220329","LOC002","2022-03-29","EQ006","Dental Chair 3","Treatment",12,540,"0.90"
"OP-LOC002-20220329","LOC002","2022-03-29","EQ007","Dental Chair 4","Treatment",12,540,"0.90"
"OP-LOC002-20220329","LOC002","2022-03-29","EQ010","Sterilization Unit","Sterilization",16,480,"0.80"
"OP-LOC002-20220329","LOC002","2022-03-29","EQ011","Dental Laser","Treatment",5,125,"0.21"
"OP-LOC002-20220329","LOC002","2022-03-29","EQ012","Intraoral Scanner","Imaging",6,120,"0.20"
"OP-LOC003-20220329","LOC003","2022-03-29","EQ001","Digital X-Ray Machine","Imaging",14,210,"0.44"
"OP-LOC003-20220329","LOC003","2022-03-29","EQ004","Dental Chair 1","Treatment",14,630,"0.95"
"OP-LOC003-20220329","LOC003","2022-03-29","EQ005","Dental Chair 2","Treatment",13,585,"0.95"
"OP-LOC003-20220329","LOC003","2022-03-29","EQ006","Dental Chair 3","Treatment",10,450,"0.94"
"OP-LOC003-20220329","LOC003","2022-03-29","EQ010","Sterilization Unit","Sterilization",20,600,"0.95"
"OP-LOC003-20220329","LOC003","2022-03-29","EQ012","Intraoral Scanner","Imaging",7,140,"0.29"
"OP-LOC001-20220330","LOC001","2022-03-30","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.33"
"OP-LOC001-20220330","LOC001","2022-03-30","EQ002","Panoramic X-Ray","Imaging",5,100,"0.19"
"OP-LOC001-20220330","LOC001","2022-03-30","EQ003","CBCT Scanner","Imaging",4,120,"0.22"
"OP-LOC001-20220330","LOC001","2022-03-30","EQ004","Dental Chair 1","Treatment",13,585,"0.95"
"OP-LOC001-20220330","LOC001","2022-03-30","EQ005","Dental Chair 2","Treatment",13,585,"0.95"
"OP-LOC001-20220330","LOC001","2022-03-30","EQ006","Dental Chair 3","Treatment",12,540,"0.95"
"OP-LOC001-20220330","LOC001","2022-03-30","EQ007","Dental Chair 4","Treatment",12,540,"0.95"
"OP-LOC001-20220330","LOC001","2022-03-30","EQ008","Dental Chair 5","Treatment",9,405,"0.75"
"OP-LOC001-20220330","LOC001","2022-03-30","EQ009","CAD/CAM System","Restoration",2,120,"0.22"
"OP-LOC001-20220330","LOC001","2022-03-30","EQ010","Sterilization Unit","Sterilization",18,540,"0.95"
"OP-LOC001-20220330","LOC001","2022-03-30","EQ011","Dental Laser","Treatment",5,125,"0.23"
"OP-LOC001-20220330","LOC001","2022-03-30","EQ012","Intraoral Scanner","Imaging",6,120,"0.22"
"OP-LOC002-20220330","LOC002","2022-03-30","EQ001","Digital X-Ray Machine","Imaging",19,285,"0.47"
"OP-LOC002-20220330","LOC002","2022-03-30","EQ002","Panoramic X-Ray","Imaging",8,160,"0.27"
"OP-LOC002-20220330","LOC002","2022-03-30","EQ004","Dental Chair 1","Treatment",14,630,"0.95"
"OP-LOC002-20220330","LOC002","2022-03-30","EQ005","Dental Chair 2","Treatment",12,540,"0.90"
"OP-LOC002-20220330","LOC002","2022-03-30","EQ006","Dental Chair 3","Treatment",13,585,"0.95"
"OP-LOC002-20220330","LOC002","2022-03-30","EQ007","Dental Chair 4","Treatment",11,495,"0.82"
"OP-LOC002-20220330","LOC002","2022-03-30","EQ010","Sterilization Unit","Sterilization",18,540,"0.90"
"OP-LOC002-20220330","LOC002","2022-03-30","EQ011","Dental Laser","Treatment",5,125,"0.21"
"OP-LOC002-20220330","LOC002","2022-03-30","EQ012","Intraoral Scanner","Imaging",7,140,"0.23"
"OP-LOC003-20220330","LOC003","2022-03-30","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.38"
"OP-LOC003-20220330","LOC003","2022-03-30","EQ004","Dental Chair 1","Treatment",13,585,"0.95"
"OP-LOC003-20220330","LOC003","2022-03-30","EQ005","Dental Chair 2","Treatment",10,450,"0.94"
"OP-LOC003-20220330","LOC003","2022-03-30","EQ006","Dental Chair 3","Treatment",11,495,"0.95"
"OP-LOC003-20220330","LOC003","2022-03-30","EQ010","Sterilization Unit","Sterilization",22,660,"0.95"
"OP-LOC003-20220330","LOC003","2022-03-30","EQ012","Intraoral Scanner","Imaging",7,140,"0.29"
"OP-LOC001-20220331","LOC001","2022-03-31","EQ001","Digital X-Ray Machine","Imaging",17,255,"0.47"
"OP-LOC001-20220331","LOC001","2022-03-31","EQ002","Panoramic X-Ray","Imaging",8,160,"0.30"
"OP-LOC001-20220331","LOC001","2022-03-31","EQ003","CBCT Scanner","Imaging",4,120,"0.22"
"OP-LOC001-20220331","LOC001","2022-03-31","EQ004","Dental Chair 1","Treatment",11,495,"0.92"
"OP-LOC001-20220331","LOC001","2022-03-31","EQ005","Dental Chair 2","Treatment",13,585,"0.95"
"OP-LOC001-20220331","LOC001","2022-03-31","EQ006","Dental Chair 3","Treatment",11,495,"0.92"
"OP-LOC001-20220331","LOC001","2022-03-31","EQ007","Dental Chair 4","Treatment",13,585,"0.95"
"OP-LOC001-20220331","LOC001","2022-03-31","EQ008","Dental Chair 5","Treatment",14,630,"0.95"
"OP-LOC001-20220331","LOC001","2022-03-31","EQ009","CAD/CAM System","Restoration",2,120,"0.22"
"OP-LOC001-20220331","LOC001","2022-03-31","EQ010","Sterilization Unit","Sterilization",20,600,"0.95"
"OP-LOC001-20220331","LOC001","2022-03-31","EQ011","Dental Laser","Treatment",4,100,"0.19"
"OP-LOC001-20220331","LOC001","2022-03-31","EQ012","Intraoral Scanner","Imaging",5,100,"0.19"
"OP-LOC002-20220331","LOC002","2022-03-31","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.30"
"OP-LOC002-20220331","LOC002","2022-03-31","EQ002","Panoramic X-Ray","Imaging",8,160,"0.27"
"OP-LOC002-20220331","LOC002","2022-03-31","EQ004","Dental Chair 1","Treatment",11,495,"0.82"
"OP-LOC002-20220331","LOC002","2022-03-31","EQ005","Dental Chair 2","Treatment",11,495,"0.82"
"OP-LOC002-20220331","LOC002","2022-03-31","EQ006","Dental Chair 3","Treatment",9,405,"0.68"
"OP-LOC002-20220331","LOC002","2022-03-31","EQ007","Dental Chair 4","Treatment",10,450,"0.75"
"OP-LOC002-20220331","LOC002","2022-03-31","EQ010","Sterilization Unit","Sterilization",18,540,"0.90"
"OP-LOC002-20220331","LOC002","2022-03-31","EQ011","Dental Laser","Treatment",5,125,"0.21"
"OP-LOC002-20220331","LOC002","2022-03-31","EQ012","Intraoral Scanner","Imaging",6,120,"0.20"
"OP-LOC003-20220331","LOC003","2022-03-31","EQ001","Digital X-Ray Machine","Imaging",15,225,"0.47"
"OP-LOC003-20220331","LOC003","2022-03-31","EQ004","Dental Chair 1","Treatment",12,540,"0.95"
"OP-LOC003-20220331","LOC003","2022-03-31","EQ005","Dental Chair 2","Treatment",11,495,"0.95"
"OP-LOC003-20220331","LOC003","2022-03-31","EQ006","Dental Chair 3","Treatment",10,450,"0.94"
"OP-LOC003-20220331","LOC003","2022-03-31","EQ010","Sterilization Unit","Sterilization",15,450,"0.94"
"OP-LOC003-20220331","LOC003","2022-03-31","EQ012","Intraoral Scanner","Imaging",5,100,"0.21"
"OP-LOC001-20220401","LOC001","2022-04-01","EQ001","Digital X-Ray Machine","Imaging",9,135,"0.25"
"OP-LOC001-20220401","LOC001","2022-04-01","EQ002","Panoramic X-Ray","Imaging",6,120,"0.22"
"OP-LOC001-20220401","LOC001","2022-04-01","EQ003","CBCT Scanner","Imaging",2,60,"0.11"
"OP-LOC001-20220401","LOC001","2022-04-01","EQ004","Dental Chair 1","Treatment",10,450,"0.83"
"OP-LOC001-20220401","LOC001","2022-04-01","EQ005","Dental Chair 2","Treatment",10,450,"0.83"
"OP-LOC001-20220401","LOC001","2022-04-01","EQ006","Dental Chair 3","Treatment",10,450,"0.83"
"OP-LOC001-20220401","LOC001","2022-04-01","EQ007","Dental Chair 4","Treatment",9,405,"0.75"
"OP-LOC001-20220401","LOC001","2022-04-01","EQ008","Dental Chair 5","Treatment",9,405,"0.75"
"OP-LOC001-20220401","LOC001","2022-04-01","EQ009","CAD/CAM System","Restoration",2,120,"0.22"
"OP-LOC001-20220401","LOC001","2022-04-01","EQ010","Sterilization Unit","Sterilization",12,360,"0.67"
"OP-LOC001-20220401","LOC001","2022-04-01","EQ011","Dental Laser","Treatment",4,100,"0.19"
"OP-LOC001-20220401","LOC001","2022-04-01","EQ012","Intraoral Scanner","Imaging",4,80,"0.15"
"OP-LOC002-20220401","LOC002","2022-04-01","EQ001","Digital X-Ray Machine","Imaging",9,135,"0.23"
"OP-LOC002-20220401","LOC002","2022-04-01","EQ002","Panoramic X-Ray","Imaging",6,120,"0.20"
"OP-LOC002-20220401","LOC002","2022-04-01","EQ004","Dental Chair 1","Treatment",9,405,"0.68"
"OP-LOC002-20220401","LOC002","2022-04-01","EQ005","Dental Chair 2","Treatment",8,360,"0.60"
"OP-LOC002-20220401","LOC002","2022-04-01","EQ006","Dental Chair 3","Treatment",9,405,"0.68"
"OP-LOC002-20220401","LOC002","2022-04-01","EQ007","Dental Chair 4","Treatment",7,315,"0.53"
"OP-LOC002-20220401","LOC002","2022-04-01","EQ010","Sterilization Unit","Sterilization",11,330,"0.55"
"OP-LOC002-20220401","LOC002","2022-04-01","EQ011","Dental Laser","Treatment",3,75,"0.13"
"OP-LOC002-20220401","LOC002","2022-04-01","EQ012","Intraoral Scanner","Imaging",4,80,"0.13"
"OP-LOC003-20220401","LOC003","2022-04-01","EQ001","Digital X-Ray Machine","Imaging",13,195,"0.41"
"OP-LOC003-20220401","LOC003","2022-04-01","EQ004","Dental Chair 1","Treatment",8,360,"0.75"
"OP-LOC003-20220401","LOC003","2022-04-01","EQ005","Dental Chair 2","Treatment",11,495,"0.95"
"OP-LOC003-20220401","LOC003","2022-04-01","EQ006","Dental Chair 3","Treatment",12,540,"0.95"
"OP-LOC003-20220401","LOC003","2022-04-01","EQ010","Sterilization Unit","Sterilization",15,450,"0.94"
"OP-LOC003-20220401","LOC003","2022-04-01","EQ012","Intraoral Scanner","Imaging",4,80,"0.17"
"OP-LOC001-20220402","LOC001","2022-04-02","EQ001","Digital X-Ray Machine","Imaging",3,45,"0.17"
"OP-LOC001-20220402","LOC001","2022-04-02","EQ002","Panoramic X-Ray","Imaging",2,40,"0.15"
"OP-LOC001-20220402","LOC001","2022-04-02","EQ003","CBCT Scanner","Imaging",1,30,"0.11"
"OP-LOC001-20220402","LOC001","2022-04-02","EQ004","Dental Chair 1","Treatment",3,135,"0.50"
"OP-LOC001-20220402","LOC001","2022-04-02","EQ005","Dental Chair 2","Treatment",4,180,"0.67"
"OP-LOC001-20220402","LOC001","2022-04-02","EQ006","Dental Chair 3","Treatment",3,135,"0.50"
"OP-LOC001-20220402","LOC001","2022-04-02","EQ007","Dental Chair 4","Treatment",4,180,"0.67"
"OP-LOC001-20220402","LOC001","2022-04-02","EQ008","Dental Chair 5","Treatment",3,135,"0.50"
"OP-LOC001-20220402","LOC001","2022-04-02","EQ009","CAD/CAM System","Restoration",1,60,"0.22"
"OP-LOC001-20220402","LOC001","2022-04-02","EQ010","Sterilization Unit","Sterilization",5,150,"0.56"
"OP-LOC001-20220402","LOC001","2022-04-02","EQ011","Dental Laser","Treatment",1,25,"0.09"
"OP-LOC001-20220402","LOC001","2022-04-02","EQ012","Intraoral Scanner","Imaging",1,20,"0.07"
"OP-LOC002-20220402","LOC002","2022-04-02","EQ001","Digital X-Ray Machine","Imaging",3,45,"0.15"
"OP-LOC002-20220402","LOC002","2022-04-02","EQ002","Panoramic X-Ray","Imaging",1,20,"0.07"
"OP-LOC002-20220402","LOC002","2022-04-02","EQ004","Dental Chair 1","Treatment",3,135,"0.45"
"OP-LOC002-20220402","LOC002","2022-04-02","EQ005","Dental Chair 2","Treatment",3,135,"0.45"
"OP-LOC002-20220402","LOC002","2022-04-02","EQ006","Dental Chair 3","Treatment",2,90,"0.30"
"OP-LOC002-20220402","LOC002","2022-04-02","EQ007","Dental Chair 4","Treatment",2,90,"0.30"
"OP-LOC002-20220402","LOC002","2022-04-02","EQ010","Sterilization Unit","Sterilization",4,120,"0.40"
"OP-LOC002-20220402","LOC002","2022-04-02","EQ011","Dental Laser","Treatment",1,25,"0.08"
"OP-LOC002-20220402","LOC002","2022-04-02","EQ012","Intraoral Scanner","Imaging",1,20,"0.07"
"OP-LOC003-20220402","LOC003","2022-04-02","EQ001","Digital X-Ray Machine","Imaging",3,45,"0.19"
"OP-LOC003-20220402","LOC003","2022-04-02","EQ004","Dental Chair 1","Treatment",3,135,"0.56"
"OP-LOC003-20220402","LOC003","2022-04-02","EQ005","Dental Chair 2","Treatment",3,135,"0.56"
"OP-LOC003-20220402","LOC003","2022-04-02","EQ006","Dental Chair 3","Treatment",3,135,"0.56"
"OP-LOC003-20220402","LOC003","2022-04-02","EQ010","Sterilization Unit","Sterilization",5,150,"0.63"
"OP-LOC003-20220402","LOC003","2022-04-02","EQ012","Intraoral Scanner","Imaging",1,20,"0.08"
"OP-LOC001-20220404","LOC001","2022-04-04","EQ001","Digital X-Ray Machine","Imaging",18,270,"0.50"
"OP-LOC001-20220404","LOC001","2022-04-04","EQ002","Panoramic X-Ray","Imaging",7,140,"0.26"
"OP-LOC001-20220404","LOC001","2022-04-04","EQ003","CBCT Scanner","Imaging",3,90,"0.17"
"OP-LOC001-20220404","LOC001","2022-04-04","EQ004","Dental Chair 1","Treatment",13,585,"0.95"
"OP-LOC001-20220404","LOC001","2022-04-04","EQ005","Dental Chair 2","Treatment",15,675,"0.95"
"OP-LOC001-20220404","LOC001","2022-04-04","EQ006","Dental Chair 3","Treatment",14,630,"0.95"
"OP-LOC001-20220404","LOC001","2022-04-04","EQ007","Dental Chair 4","Treatment",14,630,"0.95"
"OP-LOC001-20220404","LOC001","2022-04-04","EQ008","Dental Chair 5","Treatment",15,675,"0.95"
"OP-LOC001-20220404","LOC001","2022-04-04","EQ009","CAD/CAM System","Restoration",3,180,"0.33"
"OP-LOC001-20220404","LOC001","2022-04-04","EQ010","Sterilization Unit","Sterilization",17,510,"0.94"
"OP-LOC001-20220404","LOC001","2022-04-04","EQ011","Dental Laser","Treatment",6,150,"0.28"
"OP-LOC001-20220404","LOC001","2022-04-04","EQ012","Intraoral Scanner","Imaging",7,140,"0.26"
"OP-LOC002-20220404","LOC002","2022-04-04","EQ001","Digital X-Ray Machine","Imaging",13,195,"0.33"
"OP-LOC002-20220404","LOC002","2022-04-04","EQ002","Panoramic X-Ray","Imaging",8,160,"0.27"
"OP-LOC002-20220404","LOC002","2022-04-04","EQ004","Dental Chair 1","Treatment",13,585,"0.95"
"OP-LOC002-20220404","LOC002","2022-04-04","EQ005","Dental Chair 2","Treatment",15,675,"0.95"
"OP-LOC002-20220404","LOC002","2022-04-04","EQ006","Dental Chair 3","Treatment",12,540,"0.90"
"OP-LOC002-20220404","LOC002","2022-04-04","EQ007","Dental Chair 4","Treatment",16,720,"0.95"
"OP-LOC002-20220404","LOC002","2022-04-04","EQ010","Sterilization Unit","Sterilization",22,660,"0.95"
"OP-LOC002-20220404","LOC002","2022-04-04","EQ011","Dental Laser","Treatment",5,125,"0.21"
"OP-LOC002-20220404","LOC002","2022-04-04","EQ012","Intraoral Scanner","Imaging",7,140,"0.23"
"OP-LOC003-20220404","LOC003","2022-04-04","EQ001","Digital X-Ray Machine","Imaging",17,255,"0.53"
"OP-LOC003-20220404","LOC003","2022-04-04","EQ004","Dental Chair 1","Treatment",11,495,"0.95"
"OP-LOC003-20220404","LOC003","2022-04-04","EQ005","Dental Chair 2","Treatment",12,540,"0.95"
"OP-LOC003-20220404","LOC003","2022-04-04","EQ006","Dental Chair 3","Treatment",13,585,"0.95"
"OP-LOC003-20220404","LOC003","2022-04-04","EQ010","Sterilization Unit","Sterilization",17,510,"0.95"
"OP-LOC003-20220404","LOC003","2022-04-04","EQ012","Intraoral Scanner","Imaging",5,100,"0.21"
"OP-LOC001-20220405","LOC001","2022-04-05","EQ001","Digital X-Ray Machine","Imaging",14,210,"0.39"
"OP-LOC001-20220405","LOC001","2022-04-05","EQ002","Panoramic X-Ray","Imaging",9,180,"0.33"
"OP-LOC001-20220405","LOC001","2022-04-05","EQ003","CBCT Scanner","Imaging",5,150,"0.28"
"OP-LOC001-20220405","LOC001","2022-04-05","EQ004","Dental Chair 1","Treatment",13,585,"0.95"
"OP-LOC001-20220405","LOC001","2022-04-05","EQ005","Dental Chair 2","Treatment",12,540,"0.95"
"OP-LOC001-20220405","LOC001","2022-04-05","EQ006","Dental Chair 3","Treatment",15,675,"0.95"
"OP-LOC001-20220405","LOC001","2022-04-05","EQ007","Dental Chair 4","Treatment",13,585,"0.95"
"OP-LOC001-20220405","LOC001","2022-04-05","EQ008","Dental Chair 5","Treatment",10,450,"0.83"
"OP-LOC001-20220405","LOC001","2022-04-05","EQ009","CAD/CAM System","Restoration",3,180,"0.33"
"OP-LOC001-20220405","LOC001","2022-04-05","EQ010","Sterilization Unit","Sterilization",21,630,"0.95"
"OP-LOC001-20220405","LOC001","2022-04-05","EQ011","Dental Laser","Treatment",5,125,"0.23"
"OP-LOC001-20220405","LOC001","2022-04-05","EQ012","Intraoral Scanner","Imaging",6,120,"0.22"
"OP-LOC002-20220405","LOC002","2022-04-05","EQ001","Digital X-Ray Machine","Imaging",17,255,"0.42"
"OP-LOC002-20220405","LOC002","2022-04-05","EQ002","Panoramic X-Ray","Imaging",9,180,"0.30"
"OP-LOC002-20220405","LOC002","2022-04-05","EQ004","Dental Chair 1","Treatment",14,630,"0.95"
"OP-LOC002-20220405","LOC002","2022-04-05","EQ005","Dental Chair 2","Treatment",13,585,"0.95"
