Financial_ID,Location_ID,Location_Name,Date,Year,Month,Period,Total_Revenue,Revenue_Diagnostic,Revenue_Preventive,Revenue_Restorative,Revenue_Endodontic,Revenue_Periodontic,Revenue_Prosthodontic,Revenue_Oral_Surgery,Revenue_Orthodontic,Revenue_Implant,Revenue_Adjunctive,Total_Expenses,Labor_Clinical,Labor_Administrative,Supplies_Clinical,Supplies_Office,Rent_Lease,Utilities,Equipment_Costs,Marketing,Insurance,Professional_Fees,Continuing_Education,Lab_Fees,Software_IT,Travel,Miscellaneous,EBITDA,EBITDA_Margin,Labor_Cost_Percentage,Supply_Cost_Percentage,Total_AR,AR_Current,AR_31_60,AR_61_90,AR_91_Plus,DSO,Total_Claims_Submitted,Claims_Outstanding,Claims_Denied,Avg_Days_To_Payment,Collections_Expected,Collections_Actual,Collection_Rate,Total_Procedures,Completed_Procedures,Cancelled_Procedures,Total_Patient_Visits,New_Patients,Returning_Patients,Patient_Retention_Rate,Revenue_Per_Patient,Chair_Capacity,Total_Chair_Hours,Used_Chair_Hours,Chair_Utilization,Payor_Delta_Dental,Payor_Cigna_Dental,Payor_Aetna,Payor_MetLife,Payor_Guardian,Payor_United_Healthcare,Payor_Self_Pay,Treatment_Plans_Presented,Treatment_Plans_Accepted,Treatment_Plans_Completed,Case_Acceptance_Rate,Treatment_Completion_Rate,Revenue_Per_Square_Foot,Marketing_ROI,Operating_Cash_Flow,Revenue_MoM_Change,Revenue_YoY_Change,EBITDA_MoM_Change,EBITDA_YoY_Change
"FIN-LOC002-202111","LOC002","Westside Smile Center","2021-11-01",2021,11,"2021-11",254071,26012,54913,66233,17534,17028,22881,11922,18883,13608,5058,175044,50814,25407,15244,2541,9898,5081,10163,10163,5081,10163,2541,17785,5081,2541,2541,79027,"0.3110","0.3000","0.0700",287947,167009,66228,25915,23036,"34.0",1355,528,27,34,228664,219517,"0.8640",1187,1104,36,831,150,681,"0.7500","305.74",4,704,598,"0.8500",84251,37652,34297,25101,17099,10935,44735,357,239,186,"0.6695","0.7782","90.74","3.75",44473.34399999998,"-0.0871","-0.0202","-0.0969","0.0110"
"FIN-LOC002-202112","LOC002","Westside Smile Center","2021-12-01",2021,12,"2021-12",239433,22189,47580,64622,19215,16973,21274,12924,17568,12009,5078,165530,52675,16760,11972,2394,9898,4789,11972,7183,7183,7183,2394,19155,4789,2394,4789,73903,"0.3087","0.2900","0.0600",263376,155392,63210,23704,21070,"33.0",1277,409,26,32,215490,206870,"0.8640",928,882,56,650,156,494,"0.7900","368.36",4,704,570,"0.8100",78495,35250,25002,22773,16862,11629,49423,267,182,153,"0.6816","0.8407","85.51","5.00",41340.111999999994,"-0.0576","0.0892","-0.0648","0.0658"
"FIN-LOC002-202201","LOC002","Westside Smile Center","2022-01-01",2022,1,"2022-01",204110,21698,39224,54767,16023,12852,18151,11371,16691,9493,3839,146455,42863,18370,14288,2041,9702,4082,8164,10206,6123,4082,2041,16329,2041,2041,4082,57655,"0.2825","0.3000","0.0800",265343,148592,61029,26534,23881,"39.0",1089,359,44,35,183699,167166,"0.8190",861,792,60,603,145,458,"0.8800","338.49",4,704,556,"0.7900",59716,32247,23648,18711,14650,10550,44588,302,227,163,"0.7517","0.7181","72.90","3.00",20711.089999999997,"-0.1475","-0.1472","-0.2199","-0.2886"
"FIN-LOC002-202202","LOC002","Westside Smile Center","2022-02-01",2022,2,"2022-02",232910,20562,44700,63698,18059,16584,25703,10728,17880,10169,4828,165750,48911,23291,11646,2329,9702,6987,9316,9316,6987,6987,2329,18633,4658,2329,2329,67160,"0.2884","0.3100","0.0600",287256,169481,57451,28726,17235,"37.0",1242,397,37,31,209619,199138,"0.8550",817,784,57,572,103,469,"0.8400","407.19",4,704,563,"0.8000",75237,33090,25358,26240,19692,11495,41798,177,131,96,"0.7401","0.7328","83.18","3.75",33388.04999999999,"0.1411","-0.0131","0.1649","0.0235"
"FIN-LOC002-202203","LOC002","Westside Smile Center","2022-03-01",2022,3,"2022-03",258202,25746,53551,65651,19361,16039,29092,11585,17919,14418,4840,174950,46476,15492,15492,5164,9702,5164,10328,18074,5164,7746,2582,20656,7746,2582,2582,83252,"0.3224","0.2400","0.0800",344269,206561,75739,30984,17213,"40.0",1377,441,55,39,232382,218439,"0.8460",1174,1139,70,822,140,682,"0.8400","314.11",4,704,500,"0.7100",70389,45016,31429,26737,21608,12277,50746,329,253,197,"0.7690","0.7787","92.22","2.14",43488.89199999999,"0.1086","-0.0647","0.2396","-0.0118"
"FIN-LOC002-202204","LOC002","Westside Smile Center","2022-04-01",2022,4,"2022-04",308728,29506,68951,72989,25344,21741,27332,16151,25593,14287,6833,204200,55571,27786,24698,3087,9702,3087,9262,12349,9262,9262,3087,24698,3087,3087,6175,104528,"0.3386","0.2700","0.0900",360183,208906,82842,32416,28815,"35.0",1647,659,66,26,277855,255627,"0.8280",1544,1451,31,1081,184,897,"0.8300","285.59",4,704,598,"0.8500",85340,48903,35287,34839,23013,16141,65204,411,325,283,"0.7908","0.8708","110.26","3.75",51426.784000000014,"0.1957","0.0300","0.2556","0.0645"
"FIN-LOC002-202205","LOC002","Westside Smile Center","2022-05-01",2022,5,"2022-05",295364,30795,51618,78453,22759,20735,29328,14957,23932,16277,6511,190071,53166,20675,17722,2954,9898,2954,8861,17722,11815,5907,2954,20675,5907,2954,5907,105293,"0.3565","0.2500","0.0700",423355,254013,101605,46569,38102,"43.0",1575,488,63,37,265828,247220,"0.8370",1211,1126,85,848,187,661,"0.8300","348.31",4,704,563,"0.8000",88896,41102,34029,33137,29058,14975,54166,382,294,244,"0.7696","0.8299","105.49","2.50",57148.668000000034,"-0.0433","0.0712","0.0073","0.1769"
"FIN-LOC002-202206","LOC002","Westside Smile Center","2022-06-01",2022,6,"2022-06",278173,27903,58016,68376,18786,19725,30113,15747,20333,13537,5636,196274,55635,22254,22254,5563,9898,2782,8345,8345,8345,11127,2782,19472,8345,2782,8345,81899,"0.2944","0.2800","0.1000",352352,193794,84564,31712,31712,"38.0",1484,490,45,34,250356,245349,"0.8820",1117,1039,67,782,188,594,"0.7600","355.72",4,704,584,"0.8300",89189,42987,33426,26248,19498,13258,53567,258,163,143,"0.6318","0.8773","99.35","5.00",49074.58600000001,"-0.0582","-0.0829","-0.2222","-0.0635"
"FIN-LOC002-202207","LOC002","Westside Smile Center","2022-07-01",2022,7,"2022-07",224515,20732,49240,57770,17277,14210,19005,12310,19523,10258,4190,162370,44903,20206,15716,2245,9702,2245,8981,8981,6735,6735,2245,20206,4490,2245,6735,62145,"0.2768","0.2900","0.0800",321805,180211,74015,28962,28962,"43.0",1197,443,36,37,202064,187919,"0.8370",825,800,58,578,104,474,"0.8800","388.43",4,704,584,"0.8300",75845,34762,24439,19898,16667,12641,40263,225,146,130,"0.6489","0.8904","80.18","3.75",25549.055000000022,"-0.1929","-0.1598","-0.2412","-0.2587"
"FIN-LOC002-202208","LOC002","Westside Smile Center","2022-08-01",2022,8,"2022-08",261141,22052,57952,67952,17437,20104,24873,13334,18668,14360,4410,197919,54840,26114,18280,5223,9898,2611,10446,15668,7834,10446,2611,18280,5223,2611,7834,63222,"0.2421","0.3100","0.0900",356893,210567,82085,32120,28551,"41.0",1393,543,28,33,235027,211524,"0.8100",1182,1099,47,827,124,703,"0.8500","315.77",4,704,556,"0.7900",76769,41839,32857,24822,19857,12283,52714,380,296,216,"0.7789","0.7297","93.26","2.50",13605.209999999992,"0.1631","0.0050","0.0173","-0.0710"
"FIN-LOC002-202209","LOC002","Westside Smile Center","2022-09-01",2022,9,"2022-09",263541,26851,53195,67760,22696,17732,25837,11652,19454,13299,5066,183932,55344,23719,13177,5271,9996,5271,7906,13177,5271,7906,2635,21083,2635,2635,7906,79609,"0.3021","0.3000","0.0700",298680,179208,65710,23894,20908,"34.0",1406,548,28,31,237187,220584,"0.8370",1054,980,32,738,118,620,"0.8400","357.10",4,704,634,"0.9000",70365,38864,34692,28910,20073,12273,58365,310,195,160,"0.6290","0.8205","94.12","3.00",36651.81700000001,"0.0092","0.0652","0.2592","-0.0806"
"FIN-LOC002-202210","LOC002","Westside Smile Center","2022-10-01",2022,10,"2022-10",238016,21782,44554,60643,17029,18539,26485,11386,21584,11757,4257,178790,47603,21421,16661,2380,9800,4760,9521,14281,9521,9521,2380,21421,4760,2380,2380,59226,"0.2488","0.2900","0.0800",357024,221355,78545,35702,32132,"45.0",1269,508,51,34,214214,209930,"0.8820",1049,1018,73,734,147,587,"0.8200","324.27",4,704,535,"0.7600",63768,39299,30549,27682,19377,12852,44489,345,241,200,"0.6986","0.8299","85.01","2.50",31140.111999999994,"-0.0969","-0.1447","-0.2560","-0.3232"
"FIN-LOC002-202211","LOC002","Westside Smile Center","2022-11-01",2022,11,"2022-11",244579,23501,52700,62314,17851,14955,27062,11038,18801,11513,4843,171322,44024,24458,17121,2446,9898,4892,9783,14675,4892,7337,2446,22012,2446,2446,2446,73257,"0.2995","0.2800","0.0800",326105,192402,68482,26088,22827,"40.0",1304,417,26,28,220121,209115,"0.8550",846,787,59,592,112,480,"0.9000","413.14",4,704,556,"0.7900",66336,35074,27449,24654,22569,12581,55915,219,160,130,"0.7306","0.8125","87.35","2.50",37793.044999999984,"0.0276","-0.0374","0.2369","-0.0730"
"FIN-LOC002-202212","LOC002","Westside Smile Center","2022-12-01",2022,12,"2022-12",212678,24401,42701,49019,16732,15555,19608,10566,19346,9913,4837,160802,42536,17014,14887,4254,9800,4254,10634,14887,8507,6380,2127,12761,6380,2127,4254,51876,"0.2439","0.2800","0.0900",290660,165676,69758,34879,29066,"41.0",1134,420,57,39,191410,170355,"0.8010",723,701,36,506,106,400,"0.8800","420.31",4,704,634,"0.9000",58643,28996,25282,18896,19287,12054,49521,218,142,109,"0.6514","0.7676","75.96","2.14",9553.078000000009,"-0.1304","-0.1117","-0.2919","-0.2981"
"FIN-LOC002-202301","LOC002","Westside Smile Center","2023-01-01",2023,1,"2023-01",250904,22581,48795,59696,19933,18532,25955,12718,23048,13886,5762,180413,50181,22581,15054,2509,9800,2509,10036,12545,10036,5018,2509,22581,7527,2509,5018,70491,"0.2809","0.2900","0.0700",326175,195705,68497,35879,19571,"39.0",1338,401,67,28,225814,200974,"0.8010",1178,1143,82,825,157,668,"0.8100","304.13",4,704,507,"0.7200",65844,38732,29746,28145,19624,12007,56807,322,254,178,"0.7888","0.7008","89.61","3.00",20561.10400000002,"0.1797","0.2293","0.3588","0.2226"
"FIN-LOC002-202302","LOC002","Westside Smile Center","2023-02-01",2023,2,"2023-02",227877,21241,45714,52525,18470,16485,26320,12814,16439,12698,5172,162675,43297,18230,13673,2279,9996,4558,11394,13673,9115,6836,2279,15951,2279,2279,6836,65202,"0.2861","0.2700","0.0700",326624,192708,75124,26130,22864,"43.0",1215,474,36,27,205089,198937,"0.8730",850,791,60,595,143,452,"0.8200","382.99",4,704,556,"0.7900",59835,35076,28336,22696,18890,11692,51353,184,121,91,"0.6576","0.7521","81.38","2.50",36261.621000000014,"-0.0918","-0.0216","-0.0750","-0.0292"
"FIN-LOC002-202303","LOC002","Westside Smile Center","2023-03-01",2023,3,"2023-03",334472,34816,68294,80346,27585,23903,33812,14228,28121,17073,6294,230452,70239,23413,23413,6689,9702,6689,10034,16724,10034,10034,3345,23413,6689,3345,6689,104020,"0.3110","0.2800","0.0900",345621,197004,72580,34562,31106,"31.0",1784,642,54,36,301025,276943,"0.8280",1119,1085,67,783,125,658,"0.8100","427.17",4,704,591,"0.8400",102208,48291,39383,32819,28006,14378,69389,266,189,164,"0.7105","0.8677","119.45","3.00",46490.81599999999,"0.4678","0.2954","0.5953","0.2495"
"FIN-LOC002-202304","LOC002","Westside Smile Center","2023-04-01",2023,4,"2023-04",302670,29063,65760,74126,24190,22605,29944,14532,21607,14385,6459,203703,57507,27240,18160,6053,9996,6053,9080,15134,9080,9080,3027,18160,6053,3027,6053,98967,"0.3270","0.2800","0.0800",343026,195525,85757,30872,27442,"34.0",1614,646,65,38,272403,245163,"0.8100",1085,1042,33,760,129,631,"0.8000","398.25",4,704,556,"0.7900",97496,44866,35892,32786,21167,15243,55219,319,195,154,"0.6113","0.7897","108.10","3.00",41459.70000000001,"-0.0951","-0.0196","-0.0486","-0.0532"
"FIN-LOC002-202305","LOC002","Westside Smile Center","2023-05-01",2023,5,"2023-05",329618,33202,72728,85377,23020,24127,27194,17550,24285,16127,6008,223953,59331,23073,19777,6592,9702,9889,13185,16481,9889,9889,3296,26369,6592,3296,6592,105665,"0.3206","0.2500","0.0800",373567,212933,78449,29885,22414,"34.0",1758,615,35,27,296656,278857,"0.8460",1577,1514,95,1104,243,861,"0.8400","298.57",4,704,514,"0.7300",98699,52143,42087,32589,23092,17071,63937,552,342,287,"0.6196","0.8392","117.72","3.00",54903.82799999998,"0.0890","0.1160","0.0677","0.0035"
"FIN-LOC002-202306","LOC002","Westside Smile Center","2023-06-01",2023,6,"2023-06",254212,26184,45250,69273,19930,19574,22625,14617,17490,14490,4779,195276,55927,22879,15253,5084,9702,2542,12711,12711,10168,10168,2542,20337,7626,2542,5084,58936,"0.2318","0.3100","0.0800",372844,216250,74569,41013,26099,"44.0",1356,542,41,39,228791,208200,"0.8190",938,900,28,657,118,539,"0.8800","386.93",4,704,542,"0.7700",73781,37659,33509,27156,18445,12937,50725,223,163,121,"0.7309","0.7423","90.79","3.00",12923.628000000026,"-0.2288","-0.0861","-0.4422","-0.2804"
"FIN-LOC002-202307","LOC002","Westside Smile Center","2023-07-01",2023,7,"2023-07",273498,26106,53277,69926,22376,19952,30102,14118,20458,11321,5860,201152,51965,21880,16410,2735,9702,5470,10940,16410,10940,8205,2735,27350,8205,2735,5470,72346,"0.2645","0.2700","0.0700",346431,211323,79679,34643,17322,"38.0",1459,569,73,38,246148,221533,"0.8100",1036,974,83,725,131,594,"0.7600","377.24",4,704,528,"0.7500",84987,41668,31024,28879,22443,13889,50607,297,208,185,"0.7003","0.8894","97.68","2.50",20381.380000000005,"0.0759","0.2182","0.2275","0.1641"
"FIN-LOC002-202308","LOC002","Westside Smile Center","2023-08-01",2023,8,"2023-08",286833,31395,63389,65033,22246,21139,25415,15249,20571,16296,6100,199207,63103,20078,17210,2868,9898,5737,14342,14342,8605,11473,2868,17210,2868,2868,5737,87626,"0.3055","0.2900","0.0700",372883,220001,78305,33559,33559,"39.0",1530,520,46,39,258150,242661,"0.8460",1275,1237,51,893,205,688,"0.8000","321.20",4,704,605,"0.8600",84804,41969,32191,28556,24460,14278,60574,375,300,243,"0.8000","0.8100","102.44","3.00",43453.71799999999,"0.0488","0.0984","0.2112","0.3860"
"FIN-LOC002-202309","LOC002","Westside Smile Center","2023-09-01",2023,9,"2023-09",258213,24866,45754,70248,20490,19321,27602,11687,20888,11687,5670,175055,46478,23239,20657,5164,9800,2582,7746,10329,7746,10329,2582,15493,7746,2582,2582,83158,"0.3221","0.2700","0.1000",335677,211477,70492,33568,16784,"39.0",1377,551,28,27,232392,211476,"0.8190",1291,1214,77,904,199,705,"0.8000","285.63",4,704,634,"0.9000",70674,42087,33670,23558,22446,11779,53998,325,234,201,"0.7200","0.8590","92.22","3.75",36421.447000000015,"-0.0998","-0.0202","-0.0510","0.0446"
"FIN-LOC002-202310","LOC002","Westside Smile Center","2023-10-01",2023,10,"2023-10",293600,32782,53922,73530,27206,19731,28187,13940,23775,14093,6434,209350,61656,23488,20552,2936,9702,5872,8808,20552,5872,5872,2936,29360,2936,2936,5872,84250,"0.2870","0.2900","0.0800",411040,250734,98650,49325,41104,"42.0",1566,470,31,39,264240,232531,"0.7920",1179,1144,47,825,190,635,"0.8300","355.88",4,704,620,"0.8800",80267,45684,36889,30740,23454,14516,62050,413,306,226,"0.7409","0.7386","104.86","2.14",23181.20000000001,"0.1370","0.2335","0.0131","0.4225"
"FIN-LOC002-202311","LOC002","Westside Smile Center","2023-11-01",2023,11,"2023-11",291662,32604,51574,82993,21341,20333,25491,12894,24187,13783,6462,199382,64166,17500,20416,2917,9800,2917,14583,17500,8750,5833,2917,17500,5833,2917,5833,92280,"0.3164","0.2800","0.0800",379161,212330,87207,34124,26541,"39.0",1556,560,62,40,262496,241496,"0.8280",1236,1174,37,865,173,692,"0.8400","337.18",4,704,598,"0.8500",92869,47311,30489,31248,23597,14748,51399,337,229,195,"0.6795","0.8515","104.17","2.50",42114.136,"-0.0066","0.1925","0.0953","0.2597"
"FIN-LOC002-202312","LOC002","Westside Smile Center","2023-12-01",2023,12,"2023-12",244320,21668,51431,64884,20763,18834,20715,12024,16382,12381,5238,166263,43978,19546,19546,2443,9898,4886,9773,12216,9773,4886,2443,19546,2443,2443,2443,78057,"0.3195","0.2600","0.0900",301328,177784,63279,30133,21093,"37.0",1303,495,52,33,219888,197899,"0.8100",973,944,39,681,163,518,"0.8800","358.77",4,704,528,"0.7500",69765,36292,31571,21611,21423,10571,53088,266,186,156,"0.6992","0.8387","87.26","3.00",31636.20000000001,"-0.1623","0.1488","-0.1541","0.5047"
"FIN-LOC002-202401","LOC002","Westside Smile Center","2024-01-01",2024,1,"2024-01",255936,28440,56880,59874,16964,19908,27442,10727,17563,13596,4540,183836,56306,25594,17916,2559,9800,5119,10237,15356,5119,7678,2559,17916,2559,2559,2559,72100,"0.2817","0.3200","0.0800",255936,161240,53747,30712,23034,"30.0",1365,519,27,33,230342,223432,"0.8730",1024,973,51,717,122,595,"0.8000","356.95",4,704,634,"0.9000",84568,35298,31474,26228,21375,12379,44613,351,228,166,"0.6496","0.7281","91.41","2.50",39596.128,"0.0475","0.0201","-0.0763","0.0228"
"FIN-LOC002-202402","LOC002","Westside Smile Center","2024-02-01",2024,2,"2024-02",255757,22466,55144,66377,22466,16977,22466,10850,20220,14297,4493,186273,53709,23018,15345,5115,9800,5115,7673,10230,7673,5115,2558,25576,5115,2558,7673,69484,"0.2717","0.3000","0.0800",315434,186106,72550,31543,28389,"37.0",1364,505,68,40,230181,216370,"0.8460",1168,1075,47,818,172,646,"0.8100","312.66",4,704,570,"0.8100",80035,36830,31447,24317,19265,13339,50523,384,238,205,"0.6198","0.8613","91.34","3.75",30097.42199999999,"-0.0007","0.1223","-0.0363","0.0657"
"FIN-LOC002-202403","LOC002","Westside Smile Center","2024-03-01",2024,3,"2024-03",312732,27219,65966,76054,22544,21967,33624,15691,27155,16812,5700,225487,62546,31273,25019,6255,9702,9382,12509,12509,9382,6255,3127,21891,6255,3127,6255,87245,"0.2790","0.3000","0.1000",469098,281459,107893,37528,23455,"45.0",1668,550,67,28,281459,258942,"0.8280",1504,1399,105,1053,179,874,"0.8100","296.99",4,704,605,"0.8600",102342,50706,35727,33804,22081,15351,52722,505,389,346,"0.7703","0.8895","111.69","3.75",33455.09599999999,"0.2228","-0.0650","0.2556","-0.1613"
"FIN-LOC002-202404","LOC002","Westside Smile Center","2024-04-01",2024,4,"2024-04",320043,32396,67261,77905,26904,24837,34247,15890,21474,13267,5862,208324,60808,28804,19203,6401,9898,3200,9601,12802,6401,6401,3200,22403,6401,3200,9601,111719,"0.3491","0.2800","0.0800",330711,198427,76064,36378,19843,"31.0",1707,597,51,35,288039,270756,"0.8460",1104,1082,33,773,147,626,"0.8300","414.03",4,704,507,"0.7200",89263,55664,38513,29754,29955,18722,58171,387,255,199,"0.6589","0.7804","114.30","3.75",62432.37799999997,"0.0234","0.0574","0.2805","0.1289"
"FIN-LOC002-202405","LOC002","Westside Smile Center","2024-05-01",2024,5,"2024-05",316360,35931,57758,79753,26596,20215,35931,14775,24446,14440,6515,212272,56945,31636,15818,3164,9800,3164,12654,12654,9491,9491,3164,25309,9491,3164,6327,104088,"0.3290","0.2800","0.0600",463995,296957,106719,55679,27840,"44.0",1687,590,34,29,284724,256252,"0.8100",1485,1411,89,1040,187,853,"0.8100","304.19",4,704,591,"0.8400",104901,50150,33127,27606,25274,14570,60732,385,285,222,"0.7403","0.7789","112.99","3.75",43979.600000000006,"-0.0115","-0.0402","-0.0683","-0.0149"
"FIN-LOC002-202406","LOC002","Westside Smile Center","2024-06-01",2024,6,"2024-06",268509,29705,50924,60825,19238,20200,29423,14428,24443,13438,5885,192582,53702,18796,21481,2685,9996,2685,8055,18796,8055,10740,2685,21481,2685,2685,8055,75927,"0.2828","0.2700","0.0900",384863,215523,96216,38486,34638,"43.0",1432,473,57,26,241658,219909,"0.8190",1138,1092,91,797,135,662,"0.8700","336.90",4,704,500,"0.7100",85789,36420,29783,22931,22230,11466,59890,311,243,209,"0.7814","0.8601","95.90","2.14",27326.871000000014,"-0.1513","0.0562","-0.2705","0.2883"
"FIN-LOC002-202407","LOC002","Westside Smile Center","2024-07-01",2024,7,"2024-07",281195,26752,61777,68947,19195,17182,26476,15168,25373,14479,5847,195195,56239,22496,16872,2812,9604,2812,11248,14060,8436,8436,2812,28120,5624,2812,2812,86000,"0.3058","0.2800","0.0700",393673,220457,94482,35431,35431,"42.0",1500,480,75,32,253076,248014,"0.8820",1008,948,30,706,120,586,"0.8800","398.29",4,704,556,"0.7900",82543,44023,33017,28562,23479,11923,57649,240,192,165,"0.8000","0.8594","100.43","3.00",52818.98999999999,"0.0472","0.0281","0.1327","0.1887"
"FIN-LOC002-202408","LOC002","Westside Smile Center","2024-08-01",2024,8,"2024-08",304557,29345,65001,74940,24738,19879,29029,14988,24233,15777,6626,225939,63957,24365,24365,3046,9702,3046,12182,18273,9137,12182,3046,27410,6091,3046,6091,78618,"0.2581","0.2900","0.0900",426380,264356,98067,51166,38374,"42.0",1624,650,65,26,274101,254914,"0.8370",1080,1026,32,756,144,612,"0.7700","402.85",4,704,570,"0.8100",90987,49910,31095,27679,26854,15606,62425,302,214,186,"0.7086","0.8692","108.77","2.50",28975.209000000003,"0.0831","0.0618","-0.0858","-0.1028"
"FIN-LOC002-202409","LOC002","Westside Smile Center","2024-09-01",2024,9,"2024-09",269003,30336,53019,59441,23394,20852,25143,12845,24924,13801,5247,184749,51111,18830,18830,5380,9898,5380,10760,10760,8070,8070,2690,24210,5380,2690,2690,84254,"0.3132","0.2600","0.0900",286937,180770,60257,25824,22955,"32.0",1435,560,57,32,242103,232419,"0.8640",937,909,47,656,151,505,"0.8900","410.07",4,704,620,"0.8800",84446,37531,30707,31845,19789,15212,49473,249,169,120,"0.6787","0.7101","96.07","3.75",47669.592000000004,"-0.1167","0.0418","0.0717","0.0132"
"FIN-LOC002-202410","LOC002","Westside Smile Center","2024-10-01",2024,10,"2024-10",282640,27838,63061,67464,24088,18691,24429,14345,22498,13919,6306,207843,56528,19785,19785,2826,9996,5653,14132,14132,8479,8479,2826,25438,8479,2826,8479,74797,"0.2646","0.2700","0.0800",367432,224134,80835,29395,33069,"39.0",1507,482,45,38,254376,249288,"0.8820",1140,1117,46,798,184,614,"0.8200","354.19",4,704,620,"0.8800",81655,44265,32318,28937,23837,13179,58448,287,221,186,"0.7700","0.8416","100.94","3.00",41445.47999999998,"0.0507","-0.0373","-0.1122","-0.1122"
"FIN-LOC002-202411","LOC002","Westside Smile Center","2024-11-01",2024,11,"2024-11",250691,21741,53202,59469,22099,20590,22509,11638,20462,13556,5423,172554,52645,15041,17548,5014,9604,7521,7521,10028,7521,5014,2507,17548,5014,2507,7521,78137,"0.3117","0.2700","0.0900",376037,225622,75207,37604,37604,"45.0",1337,521,40,37,225622,214341,"0.8550",1171,1136,35,820,172,648,"0.8900","305.72",4,704,514,"0.7300",71903,37481,28455,27027,21826,11984,52015,353,247,220,"0.6997","0.8907","89.53","3.75",41786.80499999999,"-0.1130","-0.1405","0.0447","-0.1533"
"FIN-LOC002-202412","LOC002","Westside Smile Center","2024-12-01",2024,12,"2024-12",246242,24179,51412,57266,19139,17994,25451,13871,18732,13362,4836,182169,49248,24624,17237,4925,9800,2462,7387,14775,9850,9850,2462,14775,4925,2462,7387,64073,"0.2602","0.3000","0.0900",311907,171549,71739,37429,18714,"38.0",1313,473,53,37,221618,203888,"0.8280",912,866,36,638,108,530,"0.8000","385.96",4,704,620,"0.8800",65272,40315,33481,25341,22320,12926,46586,300,201,161,"0.6700","0.8010","87.94","2.50",21719.37600000002,"-0.0177","0.0079","-0.1800","-0.1792"
"FIN-LOC002-202501","LOC002","Westside Smile Center","2025-01-01",2025,1,"2025-01",271677,28363,54606,69583,21206,20782,24917,15242,20570,11531,4877,180958,51619,21734,13584,5434,9800,5434,8150,16301,8150,10867,2717,19017,2717,2717,2717,90719,"0.3339","0.2700","0.0700",407516,244510,85578,40752,28526,"45.0",1449,435,43,31,244509,227394,"0.8370",970,922,58,679,149,530,"0.7800","400.11",4,704,500,"0.7100",88367,39844,27141,28141,23354,14333,50496,312,237,168,"0.7596","0.7089","97.03","2.50",46435.649000000034,"0.1033","0.0615","0.4159","0.2582"
"FIN-LOC002-202502","LOC002","Westside Smile Center","2025-02-01",2025,2,"2025-02",269156,28246,57036,60431,21293,18252,30962,14531,20424,13037,4943,176874,51140,18841,16149,5383,9996,2692,13458,13458,5383,5383,2692,21532,2692,2692,5383,92282,"0.3429","0.2600","0.0800",403734,254352,88821,48448,40373,"45.0",1435,459,57,38,242240,220439,"0.8190",968,929,58,678,142,536,"0.8100","396.99",4,704,542,"0.7700",87987,43993,31508,24860,21452,11871,47485,271,182,146,"0.6716","0.8022","96.13","3.00",43564.763999999996,"-0.0093","0.0524","0.0172","0.3281"
"FIN-LOC002-202503","LOC002","Westside Smile Center","2025-03-01",2025,3,"2025-03",321888,34697,61067,76334,26092,25260,30881,15614,28868,17175,5899,218833,61159,22532,25751,3219,9604,6438,16094,12876,6438,9657,3219,25751,6438,3219,6438,103055,"0.3202","0.2600","0.0900",418454,263626,96244,37661,25107,"39.0",1717,549,34,26,289699,266523,"0.8280",1443,1414,115,1010,212,798,"0.8100","318.70",4,704,620,"0.8800",101763,47424,36358,32604,25029,17455,61256,444,315,239,"0.7095","0.7587","114.96","3.75",47690.264000000025,"0.1959","0.0293","0.1167","0.1812"
"FIN-LOC002-202504","LOC002","Westside Smile Center","2025-04-01",2025,4,"2025-04",303420,30405,62598,83464,20508,22327,25635,13414,23131,16693,5246,222194,60684,24274,21239,6068,9800,6068,12137,18205,9103,6068,3034,24274,9103,3034,9103,81226,"0.2677","0.2800","0.0900",445016,249209,111254,44502,26701,"44.0",1618,615,49,25,273078,262155,"0.8640",1015,985,30,711,142,569,"0.8900","426.75",4,704,556,"0.7900",87395,43698,35679,33937,25227,16218,61267,327,252,184,"0.7706","0.7302","108.36","2.50",39960.880000000005,"-0.0574","-0.0519","-0.2118","-0.2729"
"FIN-LOC003-202001","LOC003","East Valley Dental Care","2020-01-01",2020,1,"2020-01",94511,8691,18171,21974,8454,7881,10073,4938,7427,5185,1718,68775,17957,7561,7561,945,7344,1890,2835,6616,2835,1890,945,7561,945,945,945,25736,"0.2723","0.2700","0.0900",107112,59983,25707,11782,8569,"34.0",504,171,15,31,85060,78255,"0.8280",323,300,19,226,47,179,"0.8800","418.19",3,528,470,"0.8900",26898,13449,12433,10958,7013,5629,18131,90,68,55,"0.7556","0.8088","39.38","2.14",9480.108000000007,0,0,0,0
"FIN-LOC003-202002","LOC003","East Valley Dental Care","2020-02-01",2020,2,"2020-02",109940,9539,22405,29115,7631,8152,11313,6100,7808,5657,2218,84157,20889,8795,7696,1099,7200,1099,5497,7696,3298,4398,1099,8795,2199,1099,3298,25783,"0.2345","0.2700","0.0800",161245,93522,38699,17737,11287,"44.0",586,182,12,36,98946,93009,"0.8460",380,357,15,266,53,213,"0.7900","413.31",3,528,401,"0.7600",34767,17383,12052,9933,9095,6181,20529,125,78,55,"0.6240","0.7051","45.81","2.14",8852.23999999999,"0.1633",0,"0.0018",0
