Operations_ID,Location_ID,Location_Name,Date,Year,Month,Day_of_Week,Is_Holiday,Is_Weekend,Appointment_Capacity,Scheduled_Appointments,Actual_Appointments,Chair_Utilization,Target_Chair_Utilization,Cancellation_Count,Cancellation_Rate,No_Show_Count,No_Show_Rate,Avg_Wait_Time,Total_Patients_Seen,New_Patient_Count,Returning_Patient_Count,Target_New_Patients,Total_Labor_Hours,Total_Labor_Cost,Staff_Count,Dentist_Count,Hygienist_Count,Assistant_Count,Admin_Count,Equipment_Count,Avg_Equipment_Utilization,Active_Treatment_Plans,Completed_Treatment_Plans,Treatment_Plan_Completion_Rate,Treatment_Plans_Not_Started,Treatment_Plans_In_Progress,Treatment_Plans_Completed,Treatment_Plans_Delayed,Insurance_Claims_Submitted,Insurance_Claims_Processed,Insurance_Claims_Paid,Insurance_Claims_Denied,Insurance_Denial_Rate,Avg_Days_To_Payment,Claims_Aging_0_30,Claims_Aging_31_60,Claims_Aging_61_90,Claims_Aging_90_Plus,Target_Collection_Rate,Actual_Collection_Rate,Revenue_Per_Hour,Revenue_Per_Chair,Revenue_Per_Patient,Labor_Cost_Percentage,Supply_Cost_Percentage,Overhead_Percentage
"OP-LOC003-20220907","LOC003","East Valley Dental Care","2022-09-07",2022,9,"Wednesday",false,false,25,27,24,"0.78","0.81",2,"0.06",1,"0.04",17,24,5,19,1,"69.8",3927,9,2,2,3,2,6,"0.76",10,7,"0.75",1,7,7,2,19,19,17,1,"0.05",22,11,5,2,1,"0.88","0.79",1231,2345,370,"0.31","0.12","0.36"
"OP-LOC001-20220908","LOC001","Downtown Dental","2022-09-08",2022,9,"Thursday",false,false,47,45,41,"0.90","0.86",2,"0.05",2,"0.04",21,41,7,34,1.5,"109.2",6441,14,3,3,5,3,12,"0.54",16,13,"0.81",2,11,13,3,33,34,32,2,"0.06",25,20,8,3,2,"0.92","0.90",1171,2367,361,"0.30","0.16","0.38"
"OP-LOC002-20220908","LOC002","Westside Smile Center","2022-09-08",2022,9,"Thursday",false,false,34,33,29,"0.75","0.83",2,"0.06",2,"0.06",20,29,5,24,1.25,"65.7",3729,9,2,2,3,2,9,"0.49",12,9,"0.76",1,8,9,2,23,23,21,1,"0.04",24,14,6,2,1,"0.90","0.94",1332,2213,368,"0.31","0.13","0.39"
"OP-LOC003-20220908","LOC003","East Valley Dental Care","2022-09-08",2022,9,"Thursday",false,false,22,23,21,"0.78","0.81",1,"0.06",1,"0.04",23,21,4,17,1,"65.9",3650,9,2,2,3,2,6,"0.73",8,6,"0.72",1,6,6,2,17,16,15,0,"0.00",23,10,4,2,1,"0.88","0.86",1229,2052,287,"0.30","0.15","0.36"
"OP-LOC001-20220909","LOC001","Downtown Dental","2022-09-09",2022,9,"Friday",false,false,39,41,37,"0.85","0.86",2,"0.05",2,"0.04",14,37,7,30,1.5,"103.2",6226,14,3,3,5,3,12,"0.49",15,11,"0.73",2,11,11,3,30,33,31,2,"0.06",21,18,8,3,2,"0.92","0.90",1481,2276,345,"0.29","0.13","0.36"
"OP-LOC002-20220909","LOC002","Westside Smile Center","2022-09-09",2022,9,"Friday",false,false,28,28,25,"0.84","0.83",1,"0.05",1,"0.05",18,25,3,22,1.25,"67.6",3661,9,2,2,3,2,9,"0.49",10,8,"0.79",1,7,8,2,20,20,17,1,"0.05",25,12,5,2,1,"0.90","0.95",1524,2420,376,"0.32","0.14","0.38"
"OP-LOC003-20220909","LOC003","East Valley Dental Care","2022-09-09",2022,9,"Friday",false,false,17,18,16,"0.72","0.81",1,"0.06",1,"0.04",16,16,3,13,1,"69.2",3925,9,2,2,3,2,6,"0.59",6,4,"0.73",1,4,4,1,13,12,10,1,"0.08",25,8,3,1,1,"0.88","0.91",1091,2216,311,"0.32","0.14","0.38"
"OP-LOC001-20220910","LOC001","Downtown Dental","2022-09-10",2022,9,"Saturday",false,true,9,9,8,"0.84","0.86",0,"0.05",0,"0.04",16,8,1,7,1.5,"59.9",3689,14,3,3,5,3,12,"0.20",3,2,"0.73",0,2,2,1,6,6,5,0,"0.00",24,4,2,1,0,"0.92","0.96",1096,2415,335,"0.28","0.12","0.36"
"OP-LOC002-20220910","LOC002","Westside Smile Center","2022-09-10",2022,9,"Saturday",false,true,7,7,6,"0.82","0.83",0,"0.05",0,"0.05",25,6,1,5,1.25,"38.8",2242,9,2,2,3,2,9,"0.22",2,1,"0.71",0,1,1,0,5,5,5,0,"0.00",24,3,1,1,0,"0.90","0.89",1220,2113,323,"0.30","0.13","0.41"
"OP-LOC003-20220910","LOC003","East Valley Dental Care","2022-09-10",2022,9,"Saturday",false,true,5,4,4,"0.76","0.81",0,"0.06",0,"0.05",21,4,1,3,1,"38.9",2233,9,2,2,3,2,6,"0.30",2,2,"0.76",0,1,2,0,3,3,3,0,"0.00",23,2,1,0,0,"0.88","0.81",1051,2550,380,"0.33","0.16","0.36"
"OP-LOC001-20220912","LOC001","Downtown Dental","2022-09-12",2022,9,"Monday",false,false,47,50,46,"0.82","0.86",2,"0.04",2,"0.03",18,46,7,39,1.5,"105.9",6429,14,3,3,5,3,12,"0.58",18,15,"0.81",2,13,15,4,37,38,33,2,"0.05",25,22,9,4,2,"0.92","0.88",1530,2056,382,"0.27","0.15","0.36"
"OP-LOC002-20220912","LOC002","Westside Smile Center","2022-09-12",2022,9,"Monday",false,false,38,39,35,"0.83","0.83",2,"0.05",2,"0.05",21,35,4,31,1.25,"70.9",4022,9,2,2,3,2,9,"0.59",14,10,"0.73",1,10,10,3,28,26,22,2,"0.08",25,17,7,3,1,"0.90","0.87",1534,2274,321,"0.31","0.15","0.38"
"OP-LOC003-20220912","LOC003","East Valley Dental Care","2022-09-12",2022,9,"Monday",false,false,23,23,20,"0.79","0.81",1,"0.05",1,"0.06",19,20,2,18,1,"70.6",3935,9,2,2,3,2,6,"0.72",8,6,"0.76",1,6,6,2,16,16,14,1,"0.06",20,10,4,2,1,"0.88","0.91",1380,2159,340,"0.30","0.14","0.38"
"OP-LOC001-20220913","LOC001","Downtown Dental","2022-09-13",2022,9,"Tuesday",false,false,52,53,48,"0.88","0.86",2,"0.04",2,"0.04",21,48,5,43,1.5,"106.9",6193,14,3,3,5,3,12,"0.58",19,14,"0.75",2,13,14,4,38,38,35,3,"0.08",25,23,10,4,2,"0.92","0.94",1468,2481,334,"0.28","0.15","0.39"
"OP-LOC002-20220913","LOC002","Westside Smile Center","2022-09-13",2022,9,"Tuesday",false,false,35,33,30,"0.77","0.83",2,"0.06",1,"0.04",11,30,3,27,1.25,"69.3",3782,9,2,2,3,2,9,"0.52",12,9,"0.77",1,8,9,2,24,24,22,1,"0.04",22,14,6,2,1,"0.90","0.83",1263,2718,341,"0.32","0.13","0.40"
"OP-LOC003-20220913","LOC003","East Valley Dental Care","2022-09-13",2022,9,"Tuesday",false,false,24,25,23,"0.83","0.81",1,"0.05",1,"0.04",7,23,2,21,1,"71.4",4065,9,2,2,3,2,6,"0.76",9,7,"0.75",1,6,7,2,18,18,17,1,"0.06",23,11,5,2,1,"0.88","0.81",1112,2423,333,"0.27","0.14","0.41"
"OP-LOC001-20220914","LOC001","Downtown Dental","2022-09-14",2022,9,"Wednesday",false,false,52,54,50,"0.87","0.86",3,"0.05",2,"0.03",23,50,6,44,1.5,"109.3",6560,14,3,3,5,3,12,"0.59",20,15,"0.76",2,14,15,4,40,44,40,2,"0.05",22,24,10,4,2,"0.92","0.88",1433,2363,336,"0.30","0.15","0.35"
"OP-LOC002-20220914","LOC002","Westside Smile Center","2022-09-14",2022,9,"Wednesday",false,false,35,34,30,"0.86","0.83",2,"0.06",2,"0.05",21,30,4,26,1.25,"70.2",4053,9,2,2,3,2,9,"0.59",12,9,"0.79",1,8,9,2,24,25,23,2,"0.08",24,14,6,2,1,"0.90","0.91",1113,2404,319,"0.30","0.13","0.41"
"OP-LOC003-20220914","LOC003","East Valley Dental Care","2022-09-14",2022,9,"Wednesday",false,false,26,27,24,"0.83","0.81",2,"0.07",2,"0.06",24,24,3,21,1,"68.4",3712,9,2,2,3,2,6,"0.77",10,7,"0.74",1,7,7,2,19,20,19,1,"0.05",23,11,5,2,1,"0.88","0.86",1610,2115,340,"0.29","0.15","0.40"
"OP-LOC001-20220915","LOC001","Downtown Dental","2022-09-15",2022,9,"Thursday",false,false,50,54,49,"0.90","0.86",3,"0.05",2,"0.03",18,49,9,40,1.5,"110.6",6482,14,3,3,5,3,12,"0.60",20,14,"0.72",2,14,14,4,39,37,33,3,"0.08",22,23,10,4,2,"0.92","0.90",1250,2512,330,"0.28","0.14","0.40"
"OP-LOC002-20220915","LOC002","Westside Smile Center","2022-09-15",2022,9,"Thursday",false,false,36,35,32,"0.79","0.83",2,"0.06",1,"0.04",6,32,6,26,1.25,"64.5",3557,9,2,2,3,2,9,"0.58",13,10,"0.77",1,9,10,3,26,26,23,2,"0.08",24,16,7,3,1,"0.90","0.83",1356,2267,373,"0.30","0.13","0.38"
"OP-LOC003-20220915","LOC003","East Valley Dental Care","2022-09-15",2022,9,"Thursday",false,false,23,23,21,"0.74","0.81",1,"0.05",1,"0.05",14,21,4,17,1,"72.2",3862,9,2,2,3,2,6,"0.76",8,6,"0.74",1,6,6,2,17,18,16,1,"0.06",20,10,4,2,1,"0.88","0.91",1213,2128,368,"0.31","0.16","0.41"
"OP-LOC001-20220916","LOC001","Downtown Dental","2022-09-16",2022,9,"Friday",false,false,36,34,31,"0.80","0.86",2,"0.05",2,"0.05",20,31,6,25,1.5,"106.7",6497,14,3,3,5,3,12,"0.38",12,8,"0.71",1,8,8,2,25,27,24,2,"0.07",20,15,6,3,1,"0.92","0.96",1461,2551,351,"0.32","0.16","0.40"
"OP-LOC002-20220916","LOC002","Westside Smile Center","2022-09-16",2022,9,"Friday",false,false,27,28,25,"0.87","0.83",2,"0.06",1,"0.04",22,25,4,21,1.25,"68.2",3924,9,2,2,3,2,9,"0.46",10,8,"0.80",1,7,8,2,20,19,17,1,"0.05",23,12,5,2,1,"0.90","0.81",1494,2694,383,"0.31","0.15","0.35"
"OP-LOC003-20220916","LOC003","East Valley Dental Care","2022-09-16",2022,9,"Friday",false,false,16,16,14,"0.75","0.81",1,"0.05",1,"0.06",5,14,3,11,1,"67.3",3647,9,2,2,3,2,6,"0.54",6,5,"0.79",1,4,5,1,11,12,11,0,"0.00",22,7,3,1,1,"0.88","0.91",1334,2402,288,"0.28","0.14","0.41"
"OP-LOC001-20220917","LOC001","Downtown Dental","2022-09-17",2022,9,"Saturday",false,true,12,11,10,"0.83","0.86",1,"0.05",0,"0.04",20,10,2,8,1.5,"62.0",3708,14,3,3,5,3,12,"0.24",4,3,"0.72",0,3,3,1,8,8,8,1,"0.13",20,5,2,1,0,"0.92","0.85",1338,2590,289,"0.30","0.15","0.40"
"OP-LOC002-20220917","LOC002","Westside Smile Center","2022-09-17",2022,9,"Saturday",false,true,8,8,7,"0.83","0.83",0,"0.06",0,"0.04",18,7,1,6,1.25,"37.8",2250,9,2,2,3,2,9,"0.25",3,2,"0.80",0,2,2,1,6,6,5,0,"0.00",20,4,2,1,0,"0.90","0.93",1070,2514,329,"0.29","0.13","0.41"
"OP-LOC003-20220917","LOC003","East Valley Dental Care","2022-09-17",2022,9,"Saturday",false,true,6,7,6,"0.77","0.81",1,"0.07",0,"0.06",5,6,1,5,1,"39.8",2279,9,2,2,3,2,6,"0.51",2,2,"0.80",0,1,2,0,5,5,4,0,"0.00",22,3,1,1,0,"0.88","0.87",1107,2028,308,"0.33","0.15","0.39"
"OP-LOC001-20220919","LOC001","Downtown Dental","2022-09-19",2022,9,"Monday",false,false,50,51,47,"0.76","0.86",2,"0.04",2,"0.04",5,47,9,38,1.5,"105.6",6422,14,3,3,5,3,12,"0.59",19,15,"0.79",2,13,15,4,38,38,35,2,"0.05",20,23,10,4,2,"0.92","0.91",1191,2689,371,"0.31","0.14","0.37"
"OP-LOC002-20220919","LOC002","Westside Smile Center","2022-09-19",2022,9,"Monday",false,false,35,37,34,"0.79","0.83",2,"0.05",2,"0.05",17,34,6,28,1.25,"69.8",3973,9,2,2,3,2,9,"0.59",14,11,"0.80",1,10,11,3,27,26,23,1,"0.04",21,16,7,3,1,"0.90","0.81",1414,2250,369,"0.32","0.14","0.39"
"OP-LOC003-20220919","LOC003","East Valley Dental Care","2022-09-19",2022,9,"Monday",false,false,22,23,20,"0.72","0.81",2,"0.07",1,"0.05",20,20,4,16,1,"66.6",3608,9,2,2,3,2,6,"0.73",8,6,"0.78",1,6,6,2,16,16,14,1,"0.06",22,10,4,2,1,"0.88","0.82",1384,2648,324,"0.32","0.14","0.36"
"OP-LOC001-20220920","LOC001","Downtown Dental","2022-09-20",2022,9,"Tuesday",false,false,54,51,46,"0.84","0.86",3,"0.05",2,"0.04",8,46,6,40,1.5,"105.8",6347,14,3,3,5,3,12,"0.58",18,14,"0.77",2,13,14,4,37,38,34,2,"0.05",23,22,9,4,2,"0.92","0.96",1352,2331,309,"0.28","0.15","0.38"
"OP-LOC002-20220920","LOC002","Westside Smile Center","2022-09-20",2022,9,"Tuesday",false,false,36,37,33,"0.80","0.83",2,"0.05",2,"0.05",11,33,6,27,1.25,"62.6",3468,9,2,2,3,2,9,"0.61",13,10,"0.78",1,9,10,3,26,26,24,1,"0.04",23,16,7,3,1,"0.90","0.94",1410,2502,293,"0.27","0.13","0.37"
"OP-LOC003-20220920","LOC003","East Valley Dental Care","2022-09-20",2022,9,"Tuesday",false,false,24,26,23,"0.83","0.81",2,"0.06",1,"0.05",22,23,3,20,1,"72.3",4131,9,2,2,3,2,6,"0.77",9,7,"0.81",1,6,7,2,18,19,17,1,"0.05",23,11,5,2,1,"0.88","0.90",1608,2713,335,"0.33","0.13","0.40"
"OP-LOC001-20220921","LOC001","Downtown Dental","2022-09-21",2022,9,"Wednesday",false,false,52,55,50,"0.82","0.86",3,"0.05",2,"0.04",11,50,10,40,1.5,"104.6",6352,14,3,3,5,3,12,"0.64",20,15,"0.77",2,14,15,4,40,38,35,2,"0.05",23,24,10,4,2,"0.92","0.85",1349,2302,344,"0.30","0.16","0.40"
"OP-LOC002-20220921","LOC002","Westside Smile Center","2022-09-21",2022,9,"Wednesday",false,false,37,40,36,"0.83","0.83",3,"0.06",2,"0.04",19,36,4,32,1.25,"69.2",3888,9,2,2,3,2,9,"0.66",14,11,"0.78",1,10,11,3,29,28,26,1,"0.04",24,17,7,3,1,"0.90","0.86",1540,2104,342,"0.27","0.15","0.39"
"OP-LOC003-20220921","LOC003","East Valley Dental Care","2022-09-21",2022,9,"Wednesday",false,false,22,23,21,"0.76","0.81",1,"0.06",1,"0.04",7,21,4,17,1,"68.9",3809,9,2,2,3,2,6,"0.76",8,6,"0.75",1,6,6,2,17,15,13,1,"0.07",21,10,4,2,1,"0.88","0.88",1141,2587,368,"0.30","0.15","0.41"
"OP-LOC001-20220922","LOC001","Downtown Dental","2022-09-22",2022,9,"Thursday",false,false,48,49,45,"0.78","0.86",2,"0.05",2,"0.03",23,45,9,36,1.5,"101.5",6005,14,3,3,5,3,12,"0.56",18,13,"0.71",2,13,13,4,36,39,34,1,"0.03",21,22,9,4,2,"0.92","0.87",1062,2496,361,"0.30","0.12","0.38"
"OP-LOC002-20220922","LOC002","Westside Smile Center","2022-09-22",2022,9,"Thursday",false,false,32,31,28,"0.81","0.83",1,"0.05",2,"0.05",17,28,3,25,1.25,"68.3",4015,9,2,2,3,2,9,"0.53",11,9,"0.78",1,8,9,2,22,23,21,1,"0.04",21,13,6,2,1,"0.90","0.85",1078,2442,316,"0.27","0.15","0.39"
"OP-LOC003-20220922","LOC003","East Valley Dental Care","2022-09-22",2022,9,"Thursday",false,false,21,20,18,"0.75","0.81",1,"0.07",1,"0.05",17,18,3,15,1,"68.1",3788,9,2,2,3,2,6,"0.67",7,5,"0.77",1,5,5,1,14,14,12,1,"0.07",20,8,4,1,1,"0.88","0.86",1489,2563,342,"0.30","0.16","0.41"
"OP-LOC001-20220923","LOC001","Downtown Dental","2022-09-23",2022,9,"Friday",false,false,39,37,34,"0.80","0.86",2,"0.05",1,"0.03",22,34,6,28,1.5,"108.0",6699,14,3,3,5,3,12,"0.44",14,10,"0.74",1,10,10,3,27,28,25,1,"0.04",23,16,7,3,1,"0.92","0.88",1342,2522,283,"0.29","0.15","0.36"
"OP-LOC002-20220923","LOC002","Westside Smile Center","2022-09-23",2022,9,"Friday",false,false,28,30,27,"0.76","0.83",2,"0.06",1,"0.04",25,27,5,22,1.25,"67.5",3907,9,2,2,3,2,9,"0.52",11,8,"0.74",1,8,8,2,22,21,19,1,"0.05",24,13,6,2,1,"0.90","0.93",1157,2350,331,"0.32","0.15","0.41"
"OP-LOC003-20220923","LOC003","East Valley Dental Care","2022-09-23",2022,9,"Friday",false,false,17,19,17,"0.71","0.81",1,"0.06",1,"0.04",9,17,3,14,1,"68.3",3899,9,2,2,3,2,6,"0.65",7,5,"0.75",1,5,5,1,14,13,11,1,"0.08",23,8,4,1,1,"0.88","0.82",1552,2424,312,"0.29","0.12","0.36"
"OP-LOC001-20220924","LOC001","Downtown Dental","2022-09-24",2022,9,"Saturday",false,true,10,11,10,"0.78","0.86",0,"0.04",1,"0.05",18,10,2,8,1.5,"61.2",3783,14,3,3,5,3,12,"0.25",4,3,"0.78",0,3,3,1,8,8,8,0,"0.00",20,5,2,1,0,"0.92","0.93",1237,2305,357,"0.29","0.16","0.40"
"OP-LOC002-20220924","LOC002","Westside Smile Center","2022-09-24",2022,9,"Saturday",false,true,9,10,9,"0.81","0.83",1,"0.06",0,"0.05",16,9,2,7,1.25,"40.1",2395,9,2,2,3,2,9,"0.32",4,3,"0.77",0,3,3,1,7,7,6,0,"0.00",21,4,2,1,0,"0.90","0.93",1137,2063,341,"0.32","0.13","0.37"
"OP-LOC003-20220924","LOC003","East Valley Dental Care","2022-09-24",2022,9,"Saturday",false,true,5,5,4,"0.84","0.81",0,"0.06",0,"0.06",24,4,1,3,1,"39.1",2268,9,2,2,3,2,6,"0.30",2,1,"0.73",0,1,1,0,3,3,3,0,"0.00",21,2,1,0,0,"0.88","0.82",1367,2651,378,"0.31","0.12","0.36"
"OP-LOC001-20220926","LOC001","Downtown Dental","2022-09-26",2022,9,"Monday",false,false,47,45,41,"0.89","0.86",2,"0.05",1,"0.03",9,41,7,34,1.5,"109.0",6554,14,3,3,5,3,12,"0.55",16,13,"0.79",2,11,13,3,33,34,29,2,"0.06",25,20,8,3,2,"0.92","0.83",1304,2134,382,"0.30","0.14","0.39"
"OP-LOC002-20220926","LOC002","Westside Smile Center","2022-09-26",2022,9,"Monday",false,false,38,40,36,"0.80","0.83",2,"0.06",1,"0.03",9,36,6,30,1.25,"72.6",4189,9,2,2,3,2,9,"0.63",14,10,"0.73",1,10,10,3,29,30,27,2,"0.07",25,17,7,3,1,"0.90","0.90",1313,2555,294,"0.32","0.14","0.39"
"OP-LOC003-20220926","LOC003","East Valley Dental Care","2022-09-26",2022,9,"Monday",false,false,22,22,19,"0.76","0.81",1,"0.06",1,"0.06",15,19,3,16,1,"68.2",3751,9,2,2,3,2,6,"0.71",8,6,"0.74",1,6,6,2,15,15,13,1,"0.07",23,9,4,2,1,"0.88","0.79",1179,2590,327,"0.27","0.14","0.40"
"OP-LOC001-20220927","LOC001","Downtown Dental","2022-09-27",2022,9,"Tuesday",false,false,53,50,45,"0.76","0.86",3,"0.05",2,"0.04",23,45,9,36,1.5,"103.6",6318,14,3,3,5,3,12,"0.59",18,13,"0.73",2,13,13,4,36,37,33,1,"0.03",22,22,9,4,2,"0.92","0.92",1516,2524,319,"0.28","0.15","0.41"
"OP-LOC002-20220927","LOC002","Westside Smile Center","2022-09-27",2022,9,"Tuesday",false,false,37,39,36,"0.82","0.83",2,"0.05",1,"0.04",13,36,6,30,1.25,"70.8",4166,9,2,2,3,2,9,"0.63",14,10,"0.73",1,10,10,3,29,27,25,1,"0.04",21,17,7,3,1,"0.90","0.89",1488,2560,350,"0.27","0.13","0.41"
"OP-LOC003-20220927","LOC003","East Valley Dental Care","2022-09-27",2022,9,"Tuesday",false,false,23,23,20,"0.76","0.81",2,"0.07",1,"0.05",22,20,4,16,1,"67.5",3728,9,2,2,3,2,6,"0.75",8,6,"0.75",1,6,6,2,16,15,14,1,"0.07",24,10,4,2,1,"0.88","0.86",1411,2666,327,"0.29","0.13","0.40"
"OP-LOC001-20220928","LOC001","Downtown Dental","2022-09-28",2022,9,"Wednesday",false,false,51,52,48,"0.79","0.86",2,"0.04",2,"0.04",21,48,7,41,1.5,"107.6",6494,14,3,3,5,3,12,"0.62",19,15,"0.78",2,13,15,4,38,41,39,3,"0.07",24,23,10,4,2,"0.92","0.96",1167,2362,387,"0.29","0.15","0.39"
"OP-LOC002-20220928","LOC002","Westside Smile Center","2022-09-28",2022,9,"Wednesday",false,false,37,36,32,"0.76","0.83",2,"0.06",2,"0.05",5,32,5,27,1.25,"64.6",3553,9,2,2,3,2,9,"0.62",13,10,"0.80",1,9,10,3,26,27,25,1,"0.04",22,16,7,3,1,"0.90","0.93",1332,2532,349,"0.32","0.13","0.40"
"OP-LOC003-20220928","LOC003","East Valley Dental Care","2022-09-28",2022,9,"Wednesday",false,false,23,24,21,"0.71","0.81",2,"0.06",1,"0.06",24,21,4,17,1,"68.5",3863,9,2,2,3,2,6,"0.76",8,6,"0.72",1,6,6,2,17,18,16,1,"0.06",22,10,4,2,1,"0.88","0.92",1166,2466,289,"0.29","0.15","0.40"
"OP-LOC001-20220929","LOC001","Downtown Dental","2022-09-29",2022,9,"Thursday",false,false,47,50,45,"0.82","0.86",2,"0.05",2,"0.04",12,45,9,36,1.5,"107.8",6531,14,3,3,5,3,12,"0.61",18,13,"0.72",2,13,13,4,36,38,34,2,"0.05",24,22,9,4,2,"0.92","0.89",1564,2044,338,"0.29","0.15","0.40"
"OP-LOC002-20220929","LOC002","Westside Smile Center","2022-09-29",2022,9,"Thursday",false,false,32,34,31,"0.76","0.83",2,"0.05",1,"0.04",21,31,3,28,1.25,"69.0",3877,9,2,2,3,2,9,"0.58",12,10,"0.81",1,8,10,2,25,24,20,1,"0.04",25,15,6,3,1,"0.90","0.89",1380,2522,286,"0.32","0.12","0.42"
"OP-LOC003-20220929","LOC003","East Valley Dental Care","2022-09-29",2022,9,"Thursday",false,false,21,23,20,"0.73","0.81",1,"0.05",1,"0.06",7,20,3,17,1,"70.2",3975,9,2,2,3,2,6,"0.75",8,6,"0.78",1,6,6,2,16,14,13,1,"0.07",22,10,4,2,1,"0.88","0.80",1066,2464,319,"0.31","0.14","0.38"
"OP-LOC001-20220930","LOC001","Downtown Dental","2022-09-30",2022,9,"Friday",false,false,37,37,34,"0.82","0.86",1,"0.04",1,"0.03",5,34,6,28,1.5,"104.6",6336,14,3,3,5,3,12,"0.45",14,10,"0.71",1,10,10,3,27,27,25,2,"0.07",21,16,7,3,1,"0.92","0.86",1615,2236,338,"0.31","0.16","0.38"
"OP-LOC002-20220930","LOC002","Westside Smile Center","2022-09-30",2022,9,"Friday",false,false,29,28,25,"0.76","0.83",2,"0.06",1,"0.04",10,25,5,20,1.25,"72.9",4176,9,2,2,3,2,9,"0.44",10,8,"0.76",1,7,8,2,20,21,19,0,"0.00",25,12,5,2,1,"0.90","0.91",1300,2369,296,"0.33","0.16","0.41"
"OP-LOC003-20220930","LOC003","East Valley Dental Care","2022-09-30",2022,9,"Friday",false,false,19,20,18,"0.71","0.81",1,"0.06",1,"0.06",21,18,2,16,1,"68.6",3819,9,2,2,3,2,6,"0.73",7,5,"0.74",1,5,5,1,14,15,14,1,"0.07",23,8,4,1,1,"0.88","0.80",1526,2449,369,"0.28","0.13","0.40"
"OP-LOC001-20221001","LOC001","Downtown Dental","2022-10-01",2022,10,"Saturday",false,true,12,12,11,"0.81","0.86",1,"0.04",1,"0.04",18,11,2,9,1.5,"62.8",3770,14,3,3,5,3,12,"0.29",4,3,"0.74",0,3,3,1,9,10,9,1,"0.10",20.75,5,2,1,0,"0.92","0.90",1291,2387,372,"0.28","0.12","0.38"
"OP-LOC002-20221001","LOC002","Westside Smile Center","2022-10-01",2022,10,"Saturday",false,true,8,9,8,"0.82","0.83",1,"0.06",0,"0.05",10,8,2,6,1.25,"38.8",2229,9,2,2,3,2,9,"0.29",3,2,"0.78",0,2,2,1,6,6,6,0,"0.00",23.75,4,2,1,0,"0.90","0.93",1475,2721,330,"0.32","0.15","0.35"
"OP-LOC003-20221001","LOC003","East Valley Dental Care","2022-10-01",2022,10,"Saturday",false,true,6,7,6,"0.81","0.81",0,"0.07",0,"0.07",6,6,1,5,1,"40.4",2290,9,2,2,3,2,6,"0.47",2,2,"0.75",0,1,2,0,5,5,5,0,"0.00",21.75,3,1,1,0,"0.88","0.80",1269,2196,300,"0.32","0.14","0.39"
"OP-LOC001-20221003","LOC001","Downtown Dental","2022-10-03",2022,10,"Monday",false,false,47,47,44,"0.76","0.86",2,"0.04",1,"0.03",6,44,7,37,1.5,"105.7",6435,14,3,3,5,3,12,"0.55",18,13,"0.72",2,13,13,4,35,33,30,1,"0.03",21.75,21,9,4,2,"0.92","0.83",1096,2433,355,"0.28","0.15","0.42"
"OP-LOC002-20221003","LOC002","Westside Smile Center","2022-10-03",2022,10,"Monday",false,false,34,33,30,"0.86","0.83",2,"0.05",1,"0.03",12,30,6,24,1.25,"70.4",3786,9,2,2,3,2,9,"0.54",12,9,"0.75",1,8,9,2,24,25,23,2,"0.08",24.75,14,6,2,1,"0.90","0.81",1509,2249,305,"0.33","0.14","0.40"
"OP-LOC003-20221003","LOC003","East Valley Dental Care","2022-10-03",2022,10,"Monday",false,false,21,22,20,"0.73","0.81",1,"0.06",1,"0.04",13,20,2,18,1,"66.3",3630,9,2,2,3,2,6,"0.75",8,6,"0.73",1,6,6,2,16,15,14,0,"0.00",19.75,10,4,2,1,"0.88","0.80",1326,2058,351,"0.28","0.16","0.42"
"OP-LOC001-20221004","LOC001","Downtown Dental","2022-10-04",2022,10,"Tuesday",false,false,54,56,51,"0.91","0.86",2,"0.04",2,"0.04",18,51,6,45,1.5,"109.1",6642,14,3,3,5,3,12,"0.61",20,14,"0.72",2,14,14,4,41,43,39,1,"0.02",21.75,25,10,4,2,"0.92","0.97",1284,2494,379,"0.32","0.12","0.42"
"OP-LOC002-20221004","LOC002","Westside Smile Center","2022-10-04",2022,10,"Tuesday",false,false,35,36,33,"0.88","0.83",2,"0.06",1,"0.03",25,33,5,28,1.25,"67.7",3800,9,2,2,3,2,9,"0.60",13,10,"0.76",1,9,10,3,26,27,23,2,"0.07",24.75,16,7,3,1,"0.90","0.86",1188,2554,342,"0.29","0.16","0.36"
"OP-LOC003-20221004","LOC003","East Valley Dental Care","2022-10-04",2022,10,"Tuesday",false,false,25,26,23,"0.74","0.81",2,"0.06",1,"0.05",19,23,3,20,1,"66.8",3590,9,2,2,3,2,6,"0.75",9,7,"0.79",1,6,7,2,18,17,15,1,"0.06",24.75,11,5,2,1,"0.88","0.89",1286,2300,343,"0.28","0.15","0.36"
"OP-LOC001-20221005","LOC001","Downtown Dental","2022-10-05",2022,10,"Wednesday",false,false,51,51,47,"0.84","0.86",2,"0.04",2,"0.04",16,47,6,41,1.5,"104.7",6070,14,3,3,5,3,12,"0.56",19,14,"0.74",2,13,14,4,38,40,37,3,"0.07",22.75,23,10,4,2,"0.92","0.95",1408,2297,358,"0.29","0.12","0.38"
"OP-LOC002-20221005","LOC002","Westside Smile Center","2022-10-05",2022,10,"Wednesday",false,false,36,38,34,"0.77","0.83",2,"0.05",2,"0.04",21,34,4,30,1.25,"66.3",3817,9,2,2,3,2,9,"0.62",14,10,"0.74",1,10,10,3,27,27,25,1,"0.04",21.75,16,7,3,1,"0.90","0.92",1063,2038,298,"0.29","0.15","0.41"
